system:index,Class,pc1,pc2,.geo
000000000000000007fa_0,4,-0.703789936047391,-0.7839582423035728,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fb_0,4,-0.6258155294428558,-2.0170062996790845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fc_0,4,0.16599617766677371,-8.162597825036642,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fd_0,4,-0.6337080247223372,-0.49718120721561077,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fe_0,4,-0.3832135865452967,6.127649730959875,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ff_0,4,0.9314054726168952,37.32431261647894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000800_0,4,-0.703414845771208,-0.8072710133603584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000801_0,4,-0.6091991987191211,-2.245415606165279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000802_0,4,-0.6666873238003843,-1.2026070583006014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000803_0,4,-0.6723259286934341,-1.0816965313338187,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000804_0,4,-0.661889810554911,0.06546095524508524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000805_0,4,-0.7046153202955141,-0.9261219431946864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000806_0,4,-0.574584821311862,-0.9744297557586543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000807_0,4,-0.48595542105311207,0.9495370616755161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000808_0,4,-0.6151835557582185,2.8601889460465704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000809_0,4,-0.6135518260163744,0.5638763111152939,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080a_0,4,-0.554084056584834,1.1641248259570893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080b_0,4,-0.6687819914704594,-1.4526382404901856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080c_0,4,-0.6284613102119072,-2.12240440422575,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080d_0,4,-0.5851737823587388,-2.7330066302608684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080e_0,4,-0.5699218913185046,-2.9038818443641055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080f_0,4,-0.5958019351334677,-2.5398759344657043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000810_0,4,-0.6915094628791143,-1.0388136849797982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000811_0,4,-0.6801567079260428,-1.2857727374270853,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065f_0,4,-0.1956835458510064,1.3741720271907338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000660_0,4,-0.3415001991439858,-0.9359224009611732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000661_0,4,-0.708543034123237,-0.8740122377021614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000662_0,4,-0.640683069330883,-1.0818361303833153,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000663_0,4,-0.5758964339128991,-2.43915805966445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000664_0,4,-0.6668382714269986,-0.8471616217303349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000665_0,4,-0.6793350452964546,-1.2576591943872777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000666_0,4,-0.6734699050622461,-1.214655505223429,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000667_0,4,-0.6798253677934214,-1.136455515809869,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000668_0,4,-0.6710946652279166,-1.3513275722892806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000669_0,4,-0.6766329887740068,-1.2447186441816678,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066a_0,4,-0.43411257867266184,-2.1373160068403654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066b_0,4,-0.5684589462543469,-1.960210123346598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066c_0,4,-0.465495950748837,-0.9876094124625611,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066d_0,4,-0.6393612285579976,-1.7573085972999263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066e_0,4,-0.3229432055917577,-2.9254291484942767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066f_0,4,-0.5310737815499972,1.8038621561000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000670_0,4,-0.4934057414534848,3.1072561141152417,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000671_0,4,-0.3910103292273378,-2.7737131970402737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000672_0,4,-0.2170472165949631,-2.0618540149309394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000673_0,4,-0.6212910509740027,-1.471498314761334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000674_0,4,-0.19344849110065865,-0.9207506660069258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000675_0,4,-0.6587448291263743,-1.5939988760177186,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000676_0,4,-0.6754334654048026,-1.1714935293547584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000677_0,4,-0.5273060102788698,-3.3580899231935324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000678_0,4,-0.6880192801476782,-1.011552523388834,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000679_0,4,-0.615196666510112,-2.1976677859976435,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067a_0,4,-0.6702808505759984,-1.2971380369040484,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067b_0,4,-0.4890772785136984,-3.310814575059132,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067c_0,4,-0.4487134476215486,3.3686487092960054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067d_0,4,-0.7038419190486233,-0.9075528726722661,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067e_0,4,-0.7057659062199342,-0.6674672256738906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067f_0,4,-0.7065331079235287,-0.8562385181156951,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000680_0,4,-0.7030041613157153,-0.8516138649510424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000681_0,4,-0.7101378744728338,-0.8486527149308084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000682_0,4,-0.6240609723621082,2.1402919179777946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000683_0,4,-0.5250908594055712,-3.6213180419566187,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000684_0,4,-0.5858716350682728,-2.263885240569561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000685_0,4,0.2117453428815258,-0.23627327361879288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000686_0,4,-0.5031390869003206,-1.246522473368401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000687_0,4,0.08888589156005587,7.010362768164897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000688_0,4,-0.5209435367565652,0.7948974340756708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000689_0,4,-0.5391466132182181,-0.2231458480435335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068a_0,4,-0.4646583891383579,2.1653334118856136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068b_0,4,-0.2993624575317539,-7.183755818627623,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068c_0,4,-0.7054907917195719,-0.6243566265113546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068d_0,4,-0.5199381628127827,-3.6717799990255466,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068e_0,4,-0.7006174612256506,-0.5231352069706143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068f_0,4,-0.7060105114329093,-0.6337732212415808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000690_0,4,-0.677018401391831,-1.2462233012464945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000691_0,4,-0.6989508785975125,-0.8981587691550804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000692_0,4,-0.6916157231011049,-1.0312124213178286,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000693_0,4,-0.4985383044691621,-3.792693921716718,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000694_0,4,-0.6992649899416481,-0.9472387180073449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000695_0,4,-0.6857984092601069,-1.227290438910022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000696_0,4,-0.6898642148524462,-1.1676884427768985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000697_0,4,-0.6700151848357447,-1.4830801112925625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000698_0,4,-0.6953696798966378,-0.9866290873220117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000699_0,4,-0.7040964541018127,-0.8365658071161204,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069a_0,4,-0.705926668873166,-0.854314367778877,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069b_0,4,-0.6961010894166506,-0.5337671410971416,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069c_0,4,-0.7030395759095728,-0.7910259000073449,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069d_0,4,-0.707022581733072,-0.8451690398780021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069e_0,4,-0.7102816078243585,-0.8380589962448471,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069f_0,4,-0.7086917918787876,-0.8131109922794586,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a0_0,4,-0.7007512453037889,-0.7840598988650072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a1_0,4,-0.5664874234161903,-1.432944265777135,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a2_0,4,-0.6066152891950471,-0.5786718499711222,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a3_0,4,-0.5499389542970932,-2.2533872779525757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a4_0,4,-0.4446050935455811,-2.2510723304269167,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a5_0,4,-0.6500225264396671,-0.9097837176209597,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a6_0,4,-0.6471712610648113,-0.09344122854727728,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a7_0,4,-0.6514545904668823,1.687720056645568,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a8_0,4,-0.6787332381578799,-0.7223170072892043,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a9_0,4,-0.6941678068750167,-1.0456176660243144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006aa_0,4,-0.7066897792211945,-0.7897748661941947,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ab_0,4,-0.6878393877078341,-1.0662618394679308,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ac_0,4,-0.49106907143025175,-3.5533721339496616,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ad_0,4,-0.6932338493447536,-1.0543371297469433,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ae_0,4,-0.6909335054330723,-0.847778731324375,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006af_0,4,0.1929702826902287,9.564631573710699,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b0_0,4,-0.17645295229863575,-0.7974528367543726,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b1_0,4,-0.5961505334744385,0.9891881856157212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b2_0,4,-0.619798516232902,-1.9438168404136487,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b3_0,4,-0.5928397909279923,-0.1866849512246278,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b4_0,4,-0.6564587414701468,-1.5533569568429908,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b5_0,4,-0.6576147663422821,-1.4287347292898724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b6_0,4,-0.17226506976322864,0.6011348716261382,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b7_0,4,-0.6872381889275413,-0.863281527600379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b8_0,4,-0.004672070549753995,-1.517927786742252,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b9_0,4,-0.5965185749265456,-1.7741369305229886,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ba_0,4,-0.560896964286086,-2.8010701049526507,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bb_0,4,0.1856788744982112,-14.329282360352446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bc_0,4,-0.556405617681779,-3.0996435871639427,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bd_0,4,-0.6368091632085149,-1.1978373623633845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006be_0,4,-0.6466552082624943,1.207570618384968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bf_0,4,-0.6716519653163779,0.41382654300401805,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c0_0,4,-0.6943645281806443,-0.556148187927484,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c1_0,4,-0.6526222262678747,-0.8136358335375722,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c2_0,4,0.44661352235195784,-0.8308759829936528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c3_0,4,-0.6926201421736362,-0.17134022923768455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c4_0,4,-0.6907283067445733,-0.13206323406238443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c5_0,4,-0.6528920138637381,-1.6357638750549597,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c6_0,4,-0.647097665124065,-1.639176091100543,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c7_0,4,-0.6708450694495294,-1.4371643169969248,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c8_0,4,-0.6466912274634715,-1.643317671683986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c9_0,4,-0.4240640589606665,-5.105781469043933,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ca_0,4,-0.5704150674323608,-2.8256172794285193,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cb_0,4,-0.5405921416669255,-2.357880915190425,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cc_0,4,-0.6936296500421278,-1.0901784180314198,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cd_0,4,-0.5964529362665174,-2.5281250368008217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ce_0,4,1.5900962893795054,-28.79372534613497,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cf_0,4,0.055466667540778336,-12.529259118431051,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d0_0,4,0.14215326744294185,-14.041791523254222,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d1_0,4,-0.6319678938045138,-2.010034653676582,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d2_0,4,0.6447581184008259,-10.045164719775933,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d3_0,4,-0.6055163292649284,-1.968158520461639,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d4_0,4,-0.3217274487882152,-6.699992695488402,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d5_0,4,-0.59012523712729,-2.161584348096821,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d6_0,4,0.22176739523523908,-1.5838080621011346,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d7_0,4,-0.5459866609603611,1.723180760992719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d8_0,4,-0.6971889177512383,-1.044713273310838,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d9_0,4,-0.7044097268673439,-0.8128989735079898,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006da_0,4,-0.7098663526812062,-0.8407966326005274,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006db_0,4,-0.7081730705401985,-0.8466786269203727,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dc_0,4,-0.7049491842765526,-0.8944830373055674,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dd_0,4,-0.6141968637393275,-2.1300836966250563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006de_0,4,0.435989137379867,-18.72381794125168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006df_0,4,0.08677982312154651,-13.327717564869827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e0_0,4,-0.6587464536451982,-1.4837395243125648,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e1_0,4,-0.4192667923696841,-3.201884301857765,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e2_0,4,-0.4614465520432776,-1.3650346880510462,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e3_0,4,-0.4905079252682842,-0.5344560156523072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e4_0,4,-0.4909315729112036,-2.3082302000997585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e5_0,4,-0.6583420114791624,-0.27751348994238006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e6_0,4,-0.5700884122672595,-2.6230272117317344,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e7_0,4,-0.6749666065162366,-0.8272150012083199,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e8_0,4,-0.6737764054497306,-0.43359847660269407,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e9_0,4,-0.5058272729271351,-0.8533152747190265,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ea_0,4,1.3521446784065974,-2.7032745646361875,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006eb_0,4,-0.538437106350353,-3.3433869320131375,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ec_0,4,-0.5901726507192574,-1.6229366372208207,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ed_0,4,-0.4746491641518934,-3.8326092181377445,"{""type"":""MultiPoint"",""coordinates"":[]}"
